"year","STATION_NAME","PRCP","LATITUDE","LONGITUDE","ELEVATION","TMAX","TMIN","del_TT_Deg_Celsius","DMI","Nino34","u_wind_200","u_wind_600","u_wind_850","v_wind_200","v_wind_600","v_wind_850","X20E","X70E","X80E","X100E","X120E","X140E","X160E","X120W","X40W","X10W","NAO","EA","WP","EPNP","PNA","EAWR","SCA","TNH","POL","SolarFlux","TempAnomaly"
1987,"SHOLAPUR IN",0,17.667,75.9,479,335.5,227,-21.42499127,143,1.71,-14.33499149,2.0700081455,6.505008047,-0.054991807,-0.2349918025,-1.029991785,0.21,0.21,0.21,0.25,0.09,-0.18,-0.42,-0.17,-0.21,-0.02,-1.56,0.42,0.97,-0.615,0.6,0.395,-0.17,-0.255,0.185,855,29
1987,"RAJKOT IN",0,22.3,70.783,138,366,257,-20.18999129,143,1.71,-6.999991652,-1.869991766,4.750008086,0.660008177,-3.619991727,2.080008145,0.21,0.21,0.21,0.25,0.09,-0.18,-0.42,-0.17,-0.21,-0.02,-1.56,0.42,0.97,-0.615,0.6,0.395,-0.17,-0.255,0.185,855,29
1988,"AURANGABAD CHIKALTH IN",37,19.85,75.4,579,294.5,217.5,-20.24999129,11,-1.04,-13.054991515,-0.3599918,6.655008043,0.820008174,0.805008174,0.0950081895,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"CHITRADURGA IN",0,14.233,76.433,733,295.5,211,-21.91999125,11,-1.04,-18.80999139,2.635008133,8.005008013,-0.5699917955,0.170008188,-1.934991765,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"SURAT IN",52,21.2,72.833,12,314,244,-20.18999129,16,-1.04,-16.42499144,0.495008181,7.2650080295,0.710008176,0.2950081855,0.845008173,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"AGARTALA IN",15,23.883,91.25,16,320,250,-19.9399913,13.5,-1.185,-8.7349916125,-1.884991766,-0.6449917935,-0.9799917865,2.030008147,4.070008101,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"LUCKNOW AMAUSI IN",5,26.75,80.883,128,342,260,-19.8949913,11,-1.33,1.510008158,2.000008147,4.280008096,1.460008159,-1.219991781,-0.239991803,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"NAGPUR SONEGAON IN",10,21.1,79.05,310,320,242,-20.49499129,16,-1.04,-14.81999148,2.250008142,6.030008057,0.130008189,-1.289991779,-2.219991758,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"CALCUTTA DUM DUM IN",20,22.65,88.45,6,328,264,-20.33499129,11,-1.04,-11.83999154,1.050008168,1.250008164,-0.569991795,1.460008159,2.630008133,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"THIRUVANANTHAPURAM IN",30,8.483,76.95,64,302,235,-23.47499122,11,-1.185,-22.9099913,6.33000805,10.85500795,-2.15499176,-0.719991792,-5.379991688,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"BHOPAL BAIRAGARH IN",0,23.283,77.35,523,312,234,-19.6799913,11,-1.04,-11.21999156,-0.249991802,4.380008094,-0.269991802,-1.039991785,-1.969991764,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"AHMADABAD IN",0,23.067,72.633,55,332,262,-19.7299913,16,-1.04,-11.39999155,-2.639991749,5.060008079,0.250008186,-2.089991761,0.580008179,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"GAUHATI IN",41,26.1,91.583,54,317,252,-20.33499129,11,-1.33,-4.499991708,1.080008168,1.580008157,-0.949991787,3.910008105,5.750008063,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"PENDRA ROAD IN",61,22.767,81.9,625,303.5,232,-19.8749913,16,-1.04,-14.029991495,0.655008177,2.2200081425,-1.159991782,-0.3449918005,-1.304991779,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"BOMBAY SANTACRUZ IN",99,19.117,72.85,14,312,249.5,-20.40249129,16,-1.04,-15.28499147,-0.679991793,5.8950080605,0.695008176,0.7800081745,1.0400081685,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"BALASORE IN",8,21.517,86.933,20,324,260,-19.7949913,22,-1.45,-16.49999144,0.350008184,4.030008102,-1.119991783,1.460008159,2.610008134,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"PATNA IN",8,25.6,85.1,60,327,259,-19.31499131,16,-1.33,-8.0449916285,-1.9949917635,0.8650081725,-1.3149917785,-0.6899917925,2.0350081465,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"PBO ANANTAPUR IN",0,14.583,77.633,364,330.5,243,-21.75749126,16,-1.33,-19.94499136,2.5700081345,6.930008037,-0.80999179,0.4700081815,-0.719991792,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"MADRAS MINAMBAKKAM IN",0,13,80.183,16,345,254.5,-22.31749125,11,-1.04,-21.094991335,3.620008111,7.0800080335,-1.4149917765,0.595008179,-0.81999179,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"MACHILIPATNAM IN",0,16.2,81.15,3,320,260,-21.81999126,11,-1.04,-20.98499134,3.5450081125,7.340008028,-1.439991776,0.930008171,0.110008189,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"BHUBANESWAR IN",10,20.25,85.833,46,328,255,-20.83499128,11,-1.33,-14.69999148,4.660008088,6.050008057,-0.79999179,0.730008176,0.230008187,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"GOA PANJIM IN",190.5,15.483,73.817,60,297,244,-21.85749126,11,-1.33,-20.169991355,2.930008126,8.805007995,-0.1049918055,0.54000818,-1.529991774,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"POONA IN",5,18.533,73.85,559,291,222,-21.27749127,13.5,-1.04,-17.73499141,1.330008162,8.540008001,0.665008177,0.405008183,-0.7249917915,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"JABALPUR IN",0,23.2,79.95,393,327.5,245.5,-20.42499129,11,-1.04,-8.894991609,0.6050081785,1.7200081535,-0.0199918085,-0.454991798,-1.8449917665,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"JAGDALPUR IN",15,19.083,82.033,553,305,217.5,-20.70249128,16,-1.04,-13.559991505,2.505008136,4.6150080885,-0.9049917875,-1.5499917735,-1.6299917715,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"GADAG IN",3,15.417,75.633,650,294,215,-21.77499126,11,-1.04,-18.2199914,3.110008122,9.060007989,-0.569991795,0.160008188,-1.839991767,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"INDORE IN",8,22.717,75.8,567,311,226,-19.62999131,11,-1.04,-8.569991617,-1.019991785,5.030008079,0.410008183,0.030008191,-0.239991803,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"PORT BLAIR IN",41,11.667,92.717,79,295,214,-22.48499124,11,-1.33,-16.31999144,2.080008145,5.110008078,-4.189991714,1.030008169,2.210008143,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"COIMBATORE PEELAMED IN",0,11.033,77.05,399,321,222,-23.01999123,11,-1.04,-21.29999133,4.930008082,9.680007976,-0.619991794,0.030008191,-3.819991723,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"NEW DELHI SAFDARJUN IN",0,28.583,77.2,216,349,265.5,-19.61999131,11,-1.33,1.245008164,1.0050081695,3.8100081065,0.5050081805,-1.929991765,-0.5299917965,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"BANGALORE IN",5,12.967,77.583,921,280,201,-22.34499124,16,-1.33,-21.01999134,3.410008116,8.730007997,-1.189991781,0.630008178,-2.669991748,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"BELGAUM SAMBRA IN",10,15.85,74.617,747,269,204.5,-21.85999126,11,-1.185,-18.429991395,3.020008124,8.465008003,-1.0449917845,-0.0199918075,-2.769991746,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"RAJKOT IN",5,22.3,70.783,138,336,252,-19.8099913,16,-1.04,-10.16999158,-3.999991719,4.1300081,0.850008173,-3.249991735,2.180008143,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"MANGALORE BAJPE IN",130,12.917,74.883,102,298,234,-22.44499124,11,-1.04,-19.21999138,2.76000813,8.630007999,-1.389991777,0.580008179,-3.769991724,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"RATNAGIRI IN",196,16.983,73.333,67,290,242,-21.08249127,16,-1.33,-18.854991385,2.670008132,7.68000802,-0.854991789,0.855008173,-0.399991799,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"SHOLAPUR IN",20,17.667,75.9,479,309,225,-21.26999127,11,-1.04,-17.98999141,0.330008185,5.160008077,0.800008174,1.280008163,-0.499991797,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"JAIPUR SANGANER IN",0,26.817,75.8,390,341.5,252.5,-19.34749131,16,-1.33,1.4950081585,-0.2349918025,2.730008131,1.020008169,-2.8799917435,0.930008171,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1988,"DIBRUGARH MOHANBAR IN",119,27.483,95.017,111,310,245,-19.8449913,11,-1.33,2.710008131,3.950008104,3.480008114,-1.199991781,4.680008087,5.180008076,-0.47,-0.85,-0.7,-0.47,-0.08,0.22,0.77,0.7,0.38,-0.06,0.55,0.08,1.065,0.5,0.7,-1.265,0.66,1.04,-0.205,1459.5,37.5
1989,"INDORE IN",1.5,22.717,75.8,567,321,220.5,-20.62749128,45.5,-0.29,-11.53499155,-2.59499175,3.390008116,1.3600081615,-1.534991774,-2.554991751,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"PATNA IN",0,25.6,85.1,60,329,254.5,-20.0899913,41,-0.29,-9.6849915915,-4.4599917085,-2.194991759,2.8300081285,0.920008171,2.695008132,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"MANGALORE BAJPE IN",139.5,12.917,74.883,102,291,228,-23.02749123,50,-0.31,-20.38499135,4.5850080895,10.320007965,-0.224991803,0.0650081905,-4.7699917015,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"NAGPUR SONEGAON IN",0,21.1,79.05,310,325,238,-21.05999127,41,-0.31,-15.21999147,2.130008144,4.430008093,0.930008171,-1.049991785,-2.869991744,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"AGARTALA IN",27.5,23.883,91.25,16,325,250,-20.39749129,50,-0.3,-8.369991621,-0.7049917925,0.2400081865,1.920008149,2.0700081455,5.0200080795,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"SURAT IN",0,21.2,72.833,12,318,260,-21.37749127,41,-0.29,-14.55499148,1.0200081695,5.760008063,2.2200081425,-0.389991799,-0.279991802,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"THIRUVANANTHAPURAM IN",20.5,8.483,76.95,64,297,232,-24.03499121,41,-0.31,-22.404991305,5.8950080605,9.745007974,-2.284991757,-0.629991794,-5.579991683,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"LUCKNOW AMAUSI IN",5,26.75,80.883,128,334,254,-20.0349913,41,-0.31,-2.499991752,-0.499991797,1.980008148,5.500008069,0.280008186,-0.469991798,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"CHITRADURGA IN",0,14.233,76.433,733,287,206.5,-22.59499124,50,-0.31,-19.339991375,4.8050080845,9.340007983,0.3450081845,-0.304991801,-2.359991755,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"MACHILIPATNAM IN",5,16.2,81.15,3,328,254.5,-22.47749124,50,-0.31,-18.504991395,6.3850080495,9.305007984,-0.7549917915,-0.769991791,-2.0849917615,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"RAJKOT IN",0,22.3,70.783,138,339,244,-20.88999128,41,-0.29,-9.084991605,-3.619991727,3.1450081215,1.245008164,-3.154991738,2.0300081465,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"BALASORE IN",30,21.517,86.933,20,319,260,-20.45999129,50,-0.31,-14.76999148,-2.519991752,-1.089991784,1.480008159,2.550008135,5.130008077,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"POONA IN",4,18.533,73.85,559,287,215,-21.84499126,50,-0.31,-17.104991425,3.9300081045,9.2850079845,1.645008155,-0.6949917925,-1.9049917655,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"PORT BLAIR IN",76,11.667,92.717,79,287,206,-23.21999123,41,-0.31,-16.13999145,1.780008152,8.800007995,-4.419991709,2.160008144,2.450008137,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"COIMBATORE PEELAMED IN",0,11.033,77.05,399,325.5,216.5,-23.72999121,45.5,-0.31,-22.10999131,4.610008089,8.8700079935,-1.24499178,-0.189991804,-4.6299917045,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"NEW DELHI SAFDARJUN IN",0,28.583,77.2,216,362,267,-20.71999128,41,-0.29,3.030008124,0.850008173,3.500008114,1.610008156,-2.389991755,-2.219991758,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"BANGALORE IN",0,12.967,77.583,921,285,195,-23.18249123,50,-0.29,-19.57999137,4.330008095,8.8300079945,-0.894991788,0.265008186,-3.894991721,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"AHMADABAD IN",0,23.067,72.633,55,342,252,-20.85999128,41,-0.29,-9.669991592,-1.989991764,4.050008101,2.010008147,-1.68999177,-0.249991802,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"BHUBANESWAR IN",23,20.25,85.833,46,321,251,-21.01999127,50,-0.29,-15.31999147,2.150008144,3.580008112,0.300008185,-0.3699918,-0.389991799,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"MADRAS MINAMBAKKAM IN",3,13,80.183,16,351.5,257.5,-23.13999123,50,-0.31,-20.419991355,4.780008085,8.670007998,-1.069991784,0.110008189,-2.519991752,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"AURANGABAD CHIKALTH IN",0,19.85,75.4,579,300,214,-21.24499127,41,-0.29,-15.43999146,0.460008182,5.860008061,1.280008163,-0.739991792,-2.469991753,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"BELGAUM SAMBRA IN",15,15.85,74.617,747,266,202,-22.55999124,50,-0.29,-18.1199914,5.46000807,11.08000794,0.830008173,0.800008174,-2.819991745,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"JAGDALPUR IN",26.5,19.083,82.033,553,293,226,-20.91499128,41,-0.3,-14.85499148,2.4050081385,4.57000809,0.170008188,-0.219991803,-1.70499177,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"PENDRA ROAD IN",13,22.767,81.9,625,302,229,-20.23499129,41,-0.31,-13.49999151,-3.089991739,-0.769991791,0.53000818,0.660008177,-0.3699918,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"GADAG IN",0,15.417,75.633,650,299,209,-22.53249124,50,-0.3,-17.40499142,5.9700080585,11.415007935,0.580008179,0.880008172,-2.2199917585,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"GAUHATI IN",10,26.1,91.583,54,320,250,-20.85999128,41,-0.29,-9.339991599,-0.169991804,0.910008172,0.510008181,2.530008135,4.58000809,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"CALCUTTA DUM DUM IN",24,22.65,88.45,6,330,264,-20.40499129,41,-0.31,-14.584991485,-1.219991781,0.355008184,1.210008165,2.015008147,3.6050081115,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"DIBRUGARH MOHANBAR IN",45.5,27.483,95.017,111,307.5,245,-20.0624913,50,-0.3,-1.069991784,3.970008103,3.455008115,-1.2949917795,3.7400081085,4.4450080925,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"GOA PANJIM IN",160,15.483,73.817,60,297,237,-22.62499124,50,-0.29,-17.79499141,4.820008084,11.12000794,0.455008182,0.805008174,-2.1299917605,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"PBO ANANTAPUR IN",0,14.583,77.633,364,336.5,239,-22.58499124,50,-0.31,-18.81499139,6.035008057,10.81000795,-0.3799917995,-0.129991805,-2.3149917565,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"BOMBAY SANTACRUZ IN",69,19.117,72.85,14,307,247.5,-21.18999127,41,-0.31,-15.21999147,-0.084991806,5.7900080625,1.5400081575,-0.179991804,-0.544991796,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"BHOPAL BAIRAGARH IN",8,23.283,77.35,523,319,226,-20.45499129,41,-0.29,-11.93999154,-1.489991775,2.900008127,1.550008157,-1.219991781,-3.49999173,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"JAIPUR SANGANER IN",0,26.817,75.8,390,363,256,-20.67999128,50,-0.29,2.660008132,-0.769991791,2.880008128,1.310008163,-3.639991727,-1.769991769,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"RATNAGIRI IN",189.5,16.983,73.333,67,288,235.5,-21.65749126,50,-0.31,-15.87999145,3.180008121,9.345007983,0.99000817,-0.6049917945,-0.844991789,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"JABALPUR IN",33,23.2,79.95,393,309,237,-20.544991285,41,-0.31,-12.79499152,-2.054991762,1.4950081585,0.0200081915,-1.369991777,-3.319991734,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1989,"SHOLAPUR IN",4,17.667,75.9,479,308,219.5,-21.84499126,50,-0.31,-17.694991415,3.290008118,9.99500797,0.660008177,0.005008191,-1.7149917695,-0.4,-0.38,-0.38,-0.28,0.1,0.28,0.53,0.27,0.22,-0.14,1.335,0.46,0.895,0.265,-1.64,0.455,-0.725,0.895,1.115,2150.5,29
1990,"PATNA IN",6.5,25.6,85.1,60,325,262,-19.56249131,40,0.29,-8.994991607,-2.2549917575,-0.3449918005,1.160008166,0.7300081755,2.680008132,0.21,0.09,0.05,-0.14,-0.13,-0.31,-0.2,0.09,0.15,0.14,0.93,0.87,0.805,-1.22,-1.935,0.02,-0.76,0.625,-1.415,1848,37.5
1990,"JABALPUR IN",18,23.2,79.95,393,301,238,-19.35499131,35,0.32,-11.64999155,-0.019991808,3.110008122,1.380008161,-0.81999179,-1.24999178,0.21,0.09,0.05,-0.14,-0.13,-0.31,-0.2,0.09,0.15,0.14,0.93,0.87,0.805,-1.22,-1.935,0.02,-0.76,0.625,-1.415,1848,37.5
1990,"AURANGABAD CHIKALTH IN",5,19.85,75.4,579,296.5,203,-20.66499128,40,0.29,-13.9399915,3.1850081205,9.4900079795,0.120008189,-0.7949917905,-1.5549917735,0.21,0.09,0.05,-0.14,-0.13,-0.31,-0.2,0.09,0.15,0.14,0.93,0.87,0.805,-1.22,-1.935,0.02,-0.76,0.625,-1.415,1848,37.5
