20.069000	1	1
23.309000	1	1
56.132000	1	1
59.306000	1	1
68.576000	1	1
78.247000	1	1
97.356000	1	1
100.697000	1	1
107.061000	1	1
136.694000	1	1
139.750000	1	1
152.362000	1	1
155.469000	1	1
158.692000	1	1
183.798000	1	1
190.062000	1	1
219.911000	1	1
223.119000	1	1
251.331000	1	1
254.521000	1	1
257.728000	1	1
302.979000	1	1
318.847000	1	1
321.987000	1	1
343.903000	1	1
347.060000	1	1
382.839000	1	1
386.096000	1	1
395.400000	1	1
